Command line: train.py --algorithm qrd3qn --world 5 --stage 1 --episodes 20000 --seed 5413 --gamma 0.95 --lr 0.000125 --model_path checkpoints/qrd3qn_w51_final_93_25.pt
================================================================================
Training started at 20260115-003531
Algorithm: QRD3QN
Environment: SuperMarioBros-5-1-v0
Random Seed: 5413
Resuming from checkpoint: checkpoints/qrd3qn_w51_final_93_25.pt
Total episodes: 20000
Batch size: 64, Learning rate: 0.000125
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.95->0.95, Epsilon 1.0->0.015
================================================================================
Ep    1 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 184.0) AvgX100: 184.0 |AvgR: 368.3( 368.3)  0 |Ls: 0.0000 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3465 |OrigR: 206.0 ShpR: 544.1 |X:  268.0(2534.0) AvgX100: 806.7 |AvgR:1631.8(1785.7)352 |Ls: 0.1397 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3466 |OrigR: 718.0 ShpR:1640.3 |X:  803.0(2534.0) AvgX100: 801.1 |AvgR:1620.4(1785.7)353 |Ls: 0.1470 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3467 |OrigR: 931.0 ShpR:2057.1 |X: 1008.0(2534.0) AvgX100: 799.4 |AvgR:1616.8(1785.7)354 |Ls: 0.1455 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3468 |OrigR: 139.0 ShpR: 404.9 |X:  200.0(2534.0) AvgX100: 787.7 |AvgR:1593.1(1785.7)355 |Ls: 0.1413 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3469 |OrigR: 140.0 ShpR: 404.5 |X:  200.0(2534.0) AvgX100: 787.7 |AvgR:1593.0(1785.7)356 |Ls: 0.1579 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3470 |OrigR: 228.0 ShpR: 590.3 |X:  290.0(2534.0) AvgX100: 788.6 |AvgR:1594.8(1785.7)357 |Ls: 0.1598 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3471 |OrigR: 558.0 ShpR:1280.8 |X:  626.0(2534.0) AvgX100: 792.1 |AvgR:1602.2(1785.7)358 |Ls: 0.1656 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3472 |OrigR:1746.0 ShpR:3754.1 |X: 1847.0(2534.0) AvgX100: 794.4 |AvgR:1606.6(1785.7)359 |Ls: 0.1492 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3473 |OrigR:1729.0 ShpR:3711.9 |X: 1844.0(2534.0) AvgX100: 805.9 |AvgR:1629.7(1785.7)360 |Ls: 0.1493 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3474 |OrigR: 557.0 ShpR:1276.7 |X:  625.0(2534.0) AvgX100: 804.1 |AvgR:1626.1(1785.7)361 |Ls: 0.1460 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3475 |OrigR: 845.0 ShpR:1877.5 |X:  924.0(2534.0) AvgX100: 806.3 |AvgR:1630.5(1785.7)362 |Ls: 0.1530 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3476 |OrigR: 635.0 ShpR:1437.5 |X:  704.0(2534.0) AvgX100: 806.3 |AvgR:1630.6(1785.7)363 |Ls: 0.1662 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3477 |OrigR: 735.0 ShpR:1645.5 |X:  813.0(2534.0) AvgX100: 802.6 |AvgR:1622.9(1785.7)364 |Ls: 0.1815 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3478 |OrigR: 383.0 ShpR: 912.8 |X:  447.0(2534.0) AvgX100: 800.8 |AvgR:1619.2(1785.7)365 |Ls: 0.1363 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3479 |OrigR:1350.0 ShpR:2844.0 |X: 1620.0(2534.0) AvgX100: 810.0 |AvgR:1633.5(1785.7)366 |Ls: 0.1560 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3480 |OrigR: 386.0 ShpR: 918.1 |X:  452.0(2534.0) AvgX100: 796.0 |AvgR:1605.0(1785.7)367 |Ls: 0.1370 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3481 |OrigR: 383.0 ShpR: 912.8 |X:  447.0(2534.0) AvgX100: 788.6 |AvgR:1589.9(1785.7)368 |Ls: 0.1396 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3482 |OrigR:1743.0 ShpR:3746.3 |X: 1843.0(2534.0) AvgX100: 795.2 |AvgR:1603.2(1785.7)369 |Ls: 0.1528 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3483 |OrigR:1722.0 ShpR:3692.7 |X: 1853.0(2534.0) AvgX100: 811.7 |AvgR:1636.0(1785.7)370 |Ls: 0.1538 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3484 |OrigR:1264.0 ShpR:2750.9 |X: 1357.0(2534.0) AvgX100: 813.4 |AvgR:1639.4(1785.7)371 |Ls: 0.1490 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3485 |OrigR: 557.0 ShpR:1279.2 |X:  625.0(2534.0) AvgX100: 817.1 |AvgR:1647.0(1785.7)372 |Ls: 0.1517 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3486 |OrigR: 643.0 ShpR:1454.3 |X:  716.0(2534.0) AvgX100: 816.2 |AvgR:1645.3(1785.7)373 |Ls: 0.1460 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3487 |OrigR: 635.0 ShpR:1436.5 |X:  704.0(2534.0) AvgX100: 820.1 |AvgR:1653.5(1785.7)374 |Ls: 0.1577 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3488 |OrigR: 633.0 ShpR:1432.8 |X:  703.0(2534.0) AvgX100: 824.5 |AvgR:1662.3(1785.7)375 |Ls: 0.1516 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3489 |OrigR: 249.0 ShpR: 632.9 |X:  311.0(2534.0) AvgX100: 820.7 |AvgR:1654.7(1785.7)376 |Ls: 0.1409 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3490 |OrigR: 709.0 ShpR:1613.9 |X:  802.0(2534.0) AvgX100: 822.5 |AvgR:1658.2(1785.7)377 |Ls: 0.1425 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3491 |OrigR: 383.0 ShpR: 912.8 |X:  447.0(2534.0) AvgX100: 820.7 |AvgR:1654.5(1785.7)378 |Ls: 0.1475 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3492 |OrigR:1097.0 ShpR:2405.2 |X: 1184.0(2534.0) AvgX100: 816.2 |AvgR:1645.3(1785.7)379 |Ls: 0.1479 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3493 |OrigR: 730.0 ShpR:1634.0 |X:  804.0(2534.0) AvgX100: 816.0 |AvgR:1644.9(1785.7)380 |Ls: 0.1520 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3494 |OrigR: 137.0 ShpR: 397.7 |X:  197.0(2534.0) AvgX100: 811.0 |AvgR:1634.6(1785.7)381 |Ls: 0.1286 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3495 |OrigR: 744.0 ShpR:1661.9 |X:  826.0(2534.0) AvgX100: 800.7 |AvgR:1614.2(1785.7)382 |Ls: 0.1383 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3496 |OrigR:1666.0 ShpR:3551.1 |X: 1842.0(2534.0) AvgX100: 809.0 |AvgR:1629.2(1785.7)383 |Ls: 0.1469 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3497 |OrigR: 384.0 ShpR: 916.4 |X:  449.0(2534.0) AvgX100: 805.5 |AvgR:1622.1(1785.7)384 |Ls: 0.1403 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3498 |OrigR:1321.0 ShpR:2868.6 |X: 1411.0(2534.0) AvgX100: 816.9 |AvgR:1645.2(1785.7)385 |Ls: 0.1451 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3499 |OrigR: 621.0 ShpR:1407.1 |X:  691.0(2534.0) AvgX100: 821.1 |AvgR:1653.7(1785.7)386 |Ls: 0.1469 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Video saved: videos/w51_ep_3500_qrd3qn.mp4
Ep 3500 |OrigR:1257.0 ShpR:2736.7 |X: 1351.0(2534.0) AvgX100: 831.5 |AvgR:1674.9(1785.7)387 |Ls: 0.1571 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3501 |OrigR: 872.0 ShpR:1933.2 |X:  947.0(2534.0) AvgX100: 834.0 |AvgR:1679.9(1785.7)388 |Ls: 0.1519 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3502 |OrigR:1728.0 ShpR:3706.8 |X: 1848.0(2534.0) AvgX100: 840.6 |AvgR:1692.8(1785.7)389 |Ls: 0.1507 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3503 |OrigR: 630.0 ShpR:1428.5 |X:  702.0(2534.0) AvgX100: 839.3 |AvgR:1690.5(1785.7)390 |Ls: 0.1576 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3504 |OrigR: 728.0 ShpR:1628.3 |X:  803.0(2534.0) AvgX100: 845.4 |AvgR:1702.7(1785.7)391 |Ls: 0.1806 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3505 |OrigR: 387.0 ShpR: 918.7 |X:  450.0(2534.0) AvgX100: 842.8 |AvgR:1697.5(1785.7)392 |Ls: 0.1737 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3506 |OrigR: 406.0 ShpR: 963.1 |X:  472.0(2534.0) AvgX100: 838.4 |AvgR:1688.6(1785.7)393 |Ls: 0.1655 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3507 |OrigR: 388.0 ShpR: 925.3 |X:  455.0(2534.0) AvgX100: 833.5 |AvgR:1678.8(1785.7)394 |Ls: 0.1827 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3508 |OrigR:1624.0 ShpR:3567.9 |X: 1766.0(2534.0) AvgX100: 832.2 |AvgR:1679.5(1785.7)395 |Ls: 0.1661 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3509 |OrigR:1104.0 ShpR:2416.9 |X: 1185.0(2534.0) AvgX100: 837.0 |AvgR:1689.3(1785.7)396 |Ls: 0.1558 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3510 |OrigR: 610.0 ShpR:1379.5 |X:  691.0(2534.0) AvgX100: 836.9 |AvgR:1688.6(1785.7)397 |Ls: 0.1553 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3511 |OrigR:1264.0 ShpR:2753.9 |X: 1350.0(2534.0) AvgX100: 847.3 |AvgR:1709.9(1785.7)398 |Ls: 0.1657 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3512 |OrigR: 210.0 ShpR: 553.0 |X:  272.0(2534.0) AvgX100: 842.9 |AvgR:1701.1(1785.7)399 |Ls: 0.1658 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3513 |OrigR: 727.0 ShpR:1627.2 |X:  801.0(2534.0) AvgX100: 834.5 |AvgR:1683.9(1785.7)400 |Ls: 0.1721 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3514 |OrigR: 140.0 ShpR: 405.0 |X:  200.0(2534.0) AvgX100: 830.3 |AvgR:1675.2(1785.7)401 |Ls: 0.1789 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3515 |OrigR:1519.0 ShpR:3283.4 |X: 1614.0(2534.0) AvgX100: 843.7 |AvgR:1702.5(1785.7)402 |Ls: 0.1492 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3516 |OrigR:1276.0 ShpR:2780.6 |X: 1362.0(2534.0) AvgX100: 845.5 |AvgR:1706.2(1785.7)403 |Ls: 0.1704 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3517 |OrigR: 210.0 ShpR: 553.0 |X:  272.0(2534.0) AvgX100: 845.1 |AvgR:1705.5(1785.7)404 |Ls: 0.1436 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3518 |OrigR: 749.0 ShpR:1672.4 |X:  830.0(2534.0) AvgX100: 850.7 |AvgR:1716.8(1785.7)405 |Ls: 0.1461 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3519 |OrigR: 636.0 ShpR:1439.1 |X:  704.0(2534.0) AvgX100: 850.9 |AvgR:1717.1(1785.7)406 |Ls: 0.1670 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3520 |OrigR: 608.0 ShpR:1406.3 |X:  690.0(2534.0) AvgX100: 847.7 |AvgR:1710.7(1785.7)407 |Ls: 0.1472 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3521 |OrigR:1443.0 ShpR:3087.3 |X: 1615.0(2534.0) AvgX100: 853.4 |AvgR:1720.3(1785.7)408 |Ls: 0.1503 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3522 |OrigR: 849.0 ShpR:1885.9 |X:  928.0(2534.0) AvgX100: 858.1 |AvgR:1730.0(1785.7)409 |Ls: 0.1395 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3523 |OrigR:1764.0 ShpR:3796.9 |X: 1865.0(2534.0) AvgX100: 862.7 |AvgR:1739.4(1785.7)410 |Ls: 0.1603 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3524 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(2534.0) AvgX100: 858.4 |AvgR:1730.6(1785.7)411 |Ls: 0.1506 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3525 |OrigR:1268.0 ShpR:2762.3 |X: 1357.0(2534.0) AvgX100: 863.9 |AvgR:1741.9(1785.7)412 |Ls: 0.1413 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3526 |OrigR:1103.0 ShpR:2418.3 |X: 1185.0(2534.0) AvgX100: 865.2 |AvgR:1744.7(1785.7)413 |Ls: 0.1443 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3527 |OrigR: 210.0 ShpR: 553.0 |X:  272.0(2534.0) AvgX100: 863.6 |AvgR:1741.3(1785.7)414 |Ls: 0.1516 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3528 |OrigR: 744.0 ShpR:1662.9 |X:  819.0(2534.0) AvgX100: 860.0 |AvgR:1734.0(1785.7)415 |Ls: 0.1447 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3529 |OrigR:1258.0 ShpR:2739.8 |X: 1347.0(2534.0) AvgX100: 865.3 |AvgR:1744.9(1785.7)416 |Ls: 0.1488 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3530 |OrigR: 731.0 ShpR:1638.1 |X:  807.0(2534.0) AvgX100: 866.4 |AvgR:1747.0(1785.7)417 |Ls: 0.1350 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3531 |OrigR: 386.0 ShpR: 920.1 |X:  451.0(2534.0) AvgX100: 856.8 |AvgR:1727.5(1785.7)418 |Ls: 0.1529 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3532 |OrigR: 639.0 ShpR:1445.4 |X:  710.0(2534.0) AvgX100: 857.0 |AvgR:1727.9(1785.7)419 |Ls: 0.1512 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3533 |OrigR: 648.0 ShpR:1464.8 |X:  717.0(2534.0) AvgX100: 861.4 |AvgR:1737.1(1785.7)420 |Ls: 0.1457 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3534 |OrigR: 729.0 ShpR:1631.9 |X:  804.0(2534.0) AvgX100: 865.0 |AvgR:1744.2(1785.7)421 |Ls: 0.1362 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3535 |OrigR: 209.0 ShpR: 550.4 |X:  271.0(2534.0) AvgX100: 860.5 |AvgR:1735.1(1785.7)422 |Ls: 0.1470 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3536 |OrigR: 733.0 ShpR:1636.3 |X:  814.0(2534.0) AvgX100: 861.8 |AvgR:1737.4(1785.7)423 |Ls: 0.1509 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3537 |OrigR: 743.0 ShpR:1660.3 |X:  818.0(2534.0) AvgX100: 859.9 |AvgR:1733.4(1785.7)424 |Ls: 0.1519 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3538 |OrigR:1677.0 ShpR:3574.7 |X: 1851.0(2534.0) AvgX100: 875.2 |AvgR:1762.9(1785.7)425 |Ls: 0.1548 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3539 |OrigR:1735.0 ShpR:3727.0 |X: 1848.0(2534.0) AvgX100: 885.6 |AvgR:1783.7(1785.7)426 |Ls: 0.1428 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3540 |OrigR: 634.0 ShpR:1432.4 |X:  702.0(2534.0) AvgX100: 879.1 |AvgR:1770.3(1785.7)427 |Ls: 0.1434 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3541 |OrigR:1731.0 ShpR:3717.1 |X: 1847.0(2534.0) AvgX100: 895.6 |AvgR:1803.4(1803.4)  0 |Ls: 0.1480 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3542 |OrigR: 639.0 ShpR:1445.4 |X:  710.0(2534.0) AvgX100: 896.4 |AvgR:1805.1(1805.1)  0 |Ls: 0.1559 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3543 |OrigR: 620.0 ShpR:1406.0 |X:  691.0(2534.0) AvgX100: 889.7 |AvgR:1791.4(1805.1)  1 |Ls: 0.1589 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3544 |OrigR: 729.0 ShpR:1628.4 |X:  804.0(2534.0) AvgX100: 895.8 |AvgR:1803.6(1805.1)  2 |Ls: 0.1569 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3545 |OrigR: 632.0 ShpR:1434.7 |X:  702.0(2534.0) AvgX100: 884.4 |AvgR:1780.6(1805.1)  3 |Ls: 0.1610 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3546 |OrigR: 957.0 ShpR:2110.7 |X: 1039.0(2534.0) AvgX100: 886.7 |AvgR:1785.2(1805.1)  4 |Ls: 0.1527 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3547 |OrigR: 929.0 ShpR:2054.9 |X: 1010.0(2534.0) AvgX100: 888.7 |AvgR:1793.1(1805.1)  5 |Ls: 0.1663 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3548 |OrigR: 728.0 ShpR:1627.8 |X:  804.0(2534.0) AvgX100: 890.7 |AvgR:1797.1(1805.1)  6 |Ls: 0.1601 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3549 |OrigR: 144.0 ShpR: 413.4 |X:  204.0(2534.0) AvgX100: 884.6 |AvgR:1784.8(1805.1)  7 |Ls: 0.1547 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3550 |OrigR: 144.0 ShpR: 413.4 |X:  204.0(2534.0) AvgX100: 882.1 |AvgR:1779.7(1805.1)  8 |Ls: 0.1483 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3551 |OrigR: 199.0 ShpR: 523.9 |X:  259.0(2534.0) AvgX100: 870.6 |AvgR:1756.7(1805.1)  9 |Ls: 0.1486 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3552 |OrigR: 718.0 ShpR:1624.8 |X:  801.0(2534.0) AvgX100: 871.5 |AvgR:1758.6(1805.1) 10 |Ls: 0.1655 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3553 |OrigR: 554.0 ShpR:1270.4 |X:  622.0(2534.0) AvgX100: 859.3 |AvgR:1734.2(1805.1) 11 |Ls: 0.1588 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3554 |OrigR:1753.0 ShpR:3769.8 |X: 1851.0(2534.0) AvgX100: 865.9 |AvgR:1747.7(1805.1) 12 |Ls: 0.1597 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3555 |OrigR:1678.0 ShpR:3583.3 |X: 1842.0(2534.0) AvgX100: 874.1 |AvgR:1762.8(1805.1) 13 |Ls: 0.1649 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3556 |OrigR: 587.0 ShpR:1381.7 |X:  690.0(2534.0) AvgX100: 873.0 |AvgR:1760.2(1805.1) 14 |Ls: 0.1659 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3557 |OrigR: 636.0 ShpR:1442.1 |X:  707.0(2534.0) AvgX100: 869.6 |AvgR:1753.4(1805.1) 15 |Ls: 0.1705 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3558 |OrigR: 548.0 ShpR:1257.8 |X:  616.0(2534.0) AvgX100: 872.6 |AvgR:1759.6(1805.1) 16 |Ls: 0.1615 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3559 |OrigR: 728.0 ShpR:1630.8 |X:  802.0(2534.0) AvgX100: 874.6 |AvgR:1763.6(1805.1) 17 |Ls: 0.1613 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3560 |OrigR: 734.0 ShpR:1644.9 |X:  809.0(2534.0) AvgX100: 872.6 |AvgR:1759.7(1805.1) 18 |Ls: 0.1471 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3561 |OrigR:1099.0 ShpR:2408.4 |X: 1184.0(2534.0) AvgX100: 878.2 |AvgR:1771.1(1805.1) 19 |Ls: 0.1718 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3562 |OrigR: 211.0 ShpR: 553.1 |X:  272.0(2534.0) AvgX100: 872.9 |AvgR:1760.3(1805.1) 20 |Ls: 0.1454 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3563 |OrigR: 745.0 ShpR:1671.5 |X:  817.0(2534.0) AvgX100: 876.5 |AvgR:1767.8(1805.1) 21 |Ls: 0.1522 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3564 |OrigR:1769.0 ShpR:3808.4 |X: 1868.0(2534.0) AvgX100: 892.5 |AvgR:1800.5(1805.1) 22 |Ls: 0.1557 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3565 |OrigR:2346.0 ShpR:5006.1 |X: 2462.0(2534.0) AvgX100: 914.5 |AvgR:1845.1(1845.1)  0 |Ls: 0.1566 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3566 |OrigR: 742.0 ShpR:1661.2 |X:  817.0(2534.0) AvgX100: 914.6 |AvgR:1845.3(1845.3)  0 |Ls: 0.1283 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3567 |OrigR: 732.0 ShpR:1639.2 |X:  802.0(2534.0) AvgX100: 912.6 |AvgR:1841.1(1845.3)  1 |Ls: 0.1489 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3568 |OrigR:1524.0 ShpR:3298.4 |X: 1616.0(2534.0) AvgX100: 926.7 |AvgR:1870.1(1870.1)  0 |Ls: 0.1485 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 3569 |OrigR: 549.0 ShpR:1260.9 |X:  619.0(2534.0) AvgX100: 930.9 |AvgR:1878.6(1878.6)  0 |Ls: 0.1497 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
